ID,Nome,Idade,Gênero,Estado,Departamento,Salário,Data_Contratação,Produto,Vendas_Mensais
4546,Bruno,21,F,SP,Financeiro,"R$ 2.066,69",2019-10-15,Produto C,133
4547,Laura,21,F,SC,Financeiro,"R$ 5.859,12",2015-04-25,Produto C,292
4548,Igor,27,M,RJ,Financeiro,"R$ 2.827,40",2023-08-09,Produto A,37
4549,Kaique,30,M,PR,Marketing,"R$ 4.944,06",2022-12-31,Produto C,50
4550,Otávio,25,F,SP,Operações,"R$ 4.946,17",2015-11-07,Produto C,289
4551,Sofia,52,F,MG,Comercial,"R$ 2.458,05",2017-05-15,Produto C,194
4552,Laura,44,F,RJ,Comercial,"R$ 8.447,79",2022-07-06,Produto B,157
4553,Tiago,65,F,BA,Comercial,"R$ 5.592,50",2021-02-19,Produto D,263
4554,Helena,23,F,ES,TI,"R$ 9.493,56",2024-03-27,Produto C,33
4555,Igor,55,M,PR,TI,"R$ 9.694,25",2024-11-12,Produto B,151
4556,Sofia,28,M,GO,RH,"R$ 8.758,56",2018-07-17,Produto A,71
4557,Paula,57,F,RJ,RH,"R$ 4.924,72",2020-01-11,Produto A,67
4558,Julia,52,M,MG,Comercial,"R$ 14.431,24",2017-12-27,Produto B,28
4559,Gabriel,39,F,PR,RH,"R$ 11.749,55",2022-01-15,Produto C,202
4560,Laura,38,M,SP,Operações,"R$ 12.221,40",2020-02-24,Produto D,80
4561,Kaique,35,F,SC,TI,"R$ 5.860,63",2021-04-17,Produto C,225
4562,Fernanda,60,F,RJ,TI,"R$ 6.360,66",2024-06-21,Produto C,23
4563,Quésia,51,F,BA,Financeiro,"R$ 8.827,30",2017-01-08,Produto B,81
4564,Otávio,51,M,GO,Financeiro,"R$ 6.352,10",2016-04-06,Produto B,176
4565,Tiago,49,M,SC,RH,"R$ 12.371,27",2023-05-20,Produto B,126
4566,Paula,56,M,RJ,Comercial,"R$ 8.401,87",2018-05-01,Produto B,21
4567,Igor,59,F,GO,Financeiro,"R$ 9.144,25",2022-05-22,Produto B,287
4568,Laura,53,M,RJ,TI,"R$ 8.201,90",2020-10-04,Produto C,137
4569,Daniela,54,F,BA,Financeiro,"R$ 8.436,66",2015-02-24,Produto D,121
4570,Kaique,59,M,SC,TI,"R$ 13.420,86",2024-11-25,Produto B,234
4571,Ana,45,M,PE,TI,"R$ 4.517,24",2021-12-07,Produto B,25
4572,Otávio,61,F,SP,Financeiro,"R$ 6.146,36",2018-05-11,Produto B,71
4573,Fernanda,40,M,RJ,RH,"R$ 7.758,51",2020-01-02,Produto B,145
4574,Paula,27,F,SC,TI,"R$ 4.090,78",2023-01-14,Produto D,131
4575,Ana,22,M,RS,Comercial,"R$ 5.401,86",2023-04-22,Produto B,29
4576,Bruno,57,F,GO,Operações,"R$ 6.195,46",2023-05-16,Produto B,231
4577,Ana,49,M,SC,RH,"R$ 12.030,71",2020-05-09,Produto D,236
4578,Ana,42,F,RS,Operações,"R$ 6.259,94",2022-11-09,Produto B,194
4579,Otávio,38,F,SC,Operações,"R$ 3.405,28",2018-05-07,Produto B,169
4580,Otávio,51,F,PE,Financeiro,"R$ 8.730,18",2022-08-22,Produto B,211
4581,Sofia,35,M,RS,Marketing,"R$ 13.028,55",2023-06-07,Produto B,137
4582,Carlos,42,F,RJ,Marketing,"R$ 7.624,22",2024-08-21,Produto D,245
4583,Gabriel,28,F,PR,Marketing,"R$ 8.320,61",2021-06-24,Produto C,80
4584,Ana,24,F,GO,Financeiro,"R$ 5.558,42",2021-12-09,Produto B,58
4585,Igor,59,F,PR,Comercial,"R$ 13.092,25",2017-02-26,Produto C,40
4586,Fernanda,33,M,SC,Financeiro,"R$ 2.021,86",2018-09-01,Produto A,206
4587,Marcos,30,M,PR,RH,"R$ 9.757,94",2017-04-05,Produto D,39
4588,Ana,22,F,RS,RH,"R$ 14.812,05",2017-06-19,Produto B,206
4589,Marcos,29,M,GO,TI,"R$ 13.631,41",2021-12-30,Produto C,185
4590,Eduardo,23,M,MG,RH,"R$ 4.471,09",2022-11-27,Produto A,275
4591,Marcos,57,F,BA,Operações,"R$ 2.452,58",2021-01-31,Produto D,136
4592,Fernanda,51,M,ES,RH,"R$ 11.918,23",2022-02-20,Produto A,283
4593,Carlos,43,M,MG,Marketing,"R$ 10.773,34",2022-12-13,Produto D,222
4594,Ricardo,53,F,RS,Comercial,"R$ 13.917,14",2015-07-20,Produto C,170
4595,Julia,26,F,ES,Marketing,"R$ 2.978,14",2016-07-06,Produto A,279
4596,Carlos,25,M,MG,TI,"R$ 13.019,52",2023-05-24,Produto D,116
4597,Bruno,40,M,SP,RH,"R$ 6.032,35",2019-07-09,Produto C,1
4598,Igor,25,M,RJ,Financeiro,"R$ 11.280,48",2018-06-06,Produto D,73
4599,Carlos,37,M,ES,RH,"R$ 14.491,50",2019-02-24,Produto B,103
4600,Laura,41,F,RJ,RH,"R$ 9.001,09",2020-04-21,Produto A,8
4601,Otávio,61,F,GO,Financeiro,"R$ 8.040,43",2023-02-16,Produto C,187
4602,Marcos,27,M,RS,Marketing,"R$ 13.418,12",2022-02-16,Produto A,110
4603,Marcos,45,M,RS,Operações,"R$ 3.530,59",2021-11-27,Produto C,40
4604,Laura,24,M,RS,Comercial,"R$ 13.955,17",2022-02-10,Produto B,278
4605,Daniela,30,F,RJ,Comercial,"R$ 7.669,60",2016-10-15,Produto A,216
4606,Ana,57,F,ES,Comercial,"R$ 11.800,33",2017-09-18,Produto C,147
4607,Ricardo,26,M,GO,Marketing,"R$ 5.120,24",2021-12-30,Produto C,243
4608,Fernanda,58,M,BA,Comercial,"R$ 12.031,57",2017-11-27,Produto D,162
4609,Ana,55,M,MG,Comercial,"R$ 5.760,20",2023-04-20,Produto B,262
4610,Eduardo,65,F,GO,Marketing,"R$ 2.418,38",2024-10-23,Produto A,194
4611,Tiago,49,F,SP,Marketing,"R$ 13.110,38",2024-02-16,Produto A,176
4612,Otávio,19,M,MG,TI,"R$ 8.714,88",2018-11-12,Produto C,138
4613,Fernanda,52,F,MG,Marketing,"R$ 2.591,73",2022-06-09,Produto B,148
4614,Ana,38,F,PE,Operações,"R$ 14.755,99",2016-10-07,Produto B,272
4615,Helena,61,M,GO,Marketing,"R$ 3.637,28",2022-02-21,Produto A,10
4616,Eduardo,41,F,MG,RH,"R$ 4.850,18",2016-06-03,Produto A,159
4617,Daniela,45,M,ES,Comercial,"R$ 13.235,80",2015-02-01,Produto D,209
4618,Bruno,58,M,MG,Comercial,"R$ 10.967,17",2018-03-25,Produto A,242
4619,Bruno,31,M,PE,Financeiro,"R$ 3.734,56",2020-01-25,Produto D,6
4620,Otávio,56,F,SP,Financeiro,"R$ 9.495,25",2018-01-17,Produto D,40
4621,Daniela,30,M,BA,Financeiro,"R$ 11.429,67",2023-05-07,Produto B,158
4622,Igor,65,F,ES,Operações,"R$ 12.167,44",2019-12-22,Produto C,72
4623,Otávio,41,M,MG,Comercial,"R$ 13.850,95",2024-02-02,Produto B,182
4624,Gabriel,46,M,GO,Financeiro,"R$ 13.894,54",2023-09-04,Produto A,269
4625,Kaique,48,M,PE,RH,"R$ 6.131,15",2016-06-14,Produto C,50
4626,Paula,54,F,SP,Operações,"R$ 8.277,41",2024-03-31,Produto B,46
4627,Bruno,35,F,RS,Financeiro,"R$ 11.663,75",2015-04-12,Produto A,73
4628,Paula,47,M,MG,Marketing,"R$ 9.962,92",2015-08-08,Produto C,22
4629,Sofia,19,M,RS,Operações,"R$ 7.923,23",2023-05-03,Produto A,269
4630,Daniela,48,M,SP,Operações,"R$ 6.778,16",2023-03-19,Produto A,15
4631,Natália,40,F,SP,Comercial,"R$ 11.913,72",2017-09-28,Produto B,253
4632,Natália,39,F,PR,Marketing,"R$ 11.473,09",2022-10-25,Produto A,26
4633,Carlos,30,F,SC,Comercial,"R$ 12.347,48",2018-05-30,Produto B,288
4634,Tiago,52,M,SP,Operações,"R$ 4.674,79",2023-10-24,Produto C,220
4635,Carlos,56,M,SP,TI,"R$ 11.151,34",2015-08-19,Produto A,199
4636,Marcos,49,F,MG,Comercial,"R$ 7.562,64",2018-07-15,Produto A,142
4637,Sofia,19,F,MG,Comercial,"R$ 8.752,74",2019-12-12,Produto B,51
4638,Carlos,35,M,GO,TI,"R$ 7.241,66",2020-06-16,Produto C,174
4639,Quésia,63,M,GO,Comercial,"R$ 11.617,69",2023-05-26,Produto D,149
4640,Eduardo,24,F,BA,TI,"R$ 8.631,35",2019-11-22,Produto B,252
4641,Igor,53,F,PE,Marketing,"R$ 10.724,20",2016-01-19,Produto D,290
4642,Carlos,53,F,SP,Comercial,"R$ 14.166,12",2017-04-20,Produto A,261
4643,Sofia,54,F,GO,Marketing,"R$ 3.102,02",2015-02-28,Produto C,57
4644,Laura,37,M,MG,Marketing,"R$ 5.094,42",2022-07-23,Produto D,263
4645,Marcos,35,F,ES,Marketing,"R$ 14.646,92",2022-09-13,Produto A,221
4646,Ana,62,M,RS,Comercial,"R$ 5.101,47",2022-02-15,Produto C,290
4647,Daniela,23,M,PR,Comercial,"R$ 14.571,13",2021-03-22,Produto B,114
4648,Julia,63,F,GO,Financeiro,"R$ 14.472,93",2022-08-28,Produto D,228
4649,Bruno,31,M,SP,TI,"R$ 10.629,13",2016-11-25,Produto A,238
4650,Marcos,52,M,RJ,Marketing,"R$ 8.314,44",2016-12-05,Produto B,186
4651,Igor,58,M,RS,Marketing,"R$ 13.082,42",2020-01-30,Produto C,70
4652,Sofia,25,F,RS,Financeiro,"R$ 6.744,97",2015-06-19,Produto C,39
4653,Ana,19,F,RJ,TI,"R$ 6.127,89",2020-06-19,Produto B,83
4654,Gabriel,36,F,RJ,Marketing,"R$ 9.316,91",2015-03-31,Produto C,246
4655,Marcos,47,M,BA,TI,"R$ 13.163,34",2017-03-28,Produto A,249
4656,Kaique,53,F,SC,Operações,"R$ 9.580,07",2020-03-03,Produto C,150
4657,Marcos,59,F,GO,RH,"R$ 8.257,39",2022-07-16,Produto A,14
4658,Paula,54,F,MG,Operações,"R$ 10.136,08",2016-07-10,Produto D,102
4659,Fernanda,50,M,MG,Operações,"R$ 7.348,63",2023-08-30,Produto D,242
4660,Sofia,46,M,RJ,Operações,"R$ 6.549,04",2021-02-14,Produto A,203
4661,Ana,59,M,PR,Comercial,"R$ 2.809,32",2019-03-12,Produto C,252
4662,Daniela,31,M,GO,Comercial,"R$ 4.611,55",2018-02-01,Produto A,135
4663,Laura,61,M,GO,Financeiro,"R$ 3.722,82",2018-02-02,Produto B,146
4664,Carlos,26,F,GO,TI,"R$ 10.048,29",2020-09-05,Produto A,78
4665,Fernanda,24,F,ES,RH,"R$ 11.315,95",2024-11-18,Produto A,39
4666,Julia,20,M,GO,Operações,"R$ 3.705,02",2024-05-26,Produto A,255
4667,Helena,20,M,GO,RH,"R$ 6.078,79",2023-02-15,Produto C,188
4668,Paula,21,M,SP,Financeiro,"R$ 12.836,61",2018-09-12,Produto A,105
4669,Sofia,27,M,RJ,TI,"R$ 2.396,57",2019-04-22,Produto D,45
4670,Natália,59,F,RJ,Operações,"R$ 12.629,48",2015-06-02,Produto C,231
4671,Natália,18,F,RS,Financeiro,"R$ 8.019,22",2023-08-09,Produto B,197
4672,Kaique,52,F,BA,Financeiro,"R$ 5.202,23",2021-03-06,Produto D,188
4673,Otávio,21,M,SP,Operações,"R$ 14.168,04",2024-10-24,Produto B,3
4674,Marcos,50,M,PE,Marketing,"R$ 2.057,43",2016-07-15,Produto C,78
4675,Quésia,33,F,BA,Marketing,"R$ 6.820,84",2023-06-30,Produto C,92
4676,Ricardo,26,M,GO,RH,"R$ 3.822,75",2024-09-01,Produto C,287
4677,Paula,64,F,SC,Operações,"R$ 14.358,80",2022-09-08,Produto A,142
4678,Ana,28,F,SC,RH,"R$ 6.753,71",2016-02-21,Produto C,100
4679,Daniela,36,F,PR,Marketing,"R$ 11.514,16",2021-06-28,Produto C,79
4680,Daniela,32,M,RS,Financeiro,"R$ 13.726,03",2016-01-17,Produto A,8
4681,Tiago,56,F,BA,Marketing,"R$ 7.549,00",2021-07-09,Produto A,137
4682,Ana,30,F,GO,Comercial,"R$ 11.122,69",2016-04-01,Produto D,141
4683,Quésia,35,F,PE,RH,"R$ 14.441,60",2019-11-27,Produto D,46
4684,Igor,28,F,BA,Marketing,"R$ 7.991,78",2023-06-07,Produto C,52
4685,Paula,47,F,ES,Comercial,"R$ 4.740,94",2021-09-03,Produto C,141
4686,Otávio,28,F,PR,Financeiro,"R$ 5.465,07",2019-06-29,Produto C,106
4687,Eduardo,20,M,PE,Comercial,"R$ 12.980,82",2020-10-22,Produto D,57
4688,Helena,32,F,PR,TI,"R$ 10.815,32",2016-01-30,Produto A,247
4689,Carlos,65,F,MG,Comercial,"R$ 9.398,21",2019-04-17,Produto B,186
4690,Igor,65,M,SC,Marketing,"R$ 5.562,82",2023-06-02,Produto D,36
4691,Marcos,46,M,ES,Operações,"R$ 11.241,24",2018-08-25,Produto D,191
4692,Paula,34,M,RS,Financeiro,"R$ 9.973,77",2020-02-02,Produto A,56
4693,Igor,18,F,MG,RH,"R$ 8.909,73",2021-06-04,Produto A,198
4694,Otávio,52,F,RS,Financeiro,"R$ 9.190,61",2015-08-30,Produto D,290
4695,Ricardo,33,F,BA,Comercial,"R$ 7.425,01",2015-02-14,Produto D,14
4696,Julia,54,F,MG,Marketing,"R$ 6.617,74",2019-01-29,Produto C,139
4697,Sofia,49,M,SP,Comercial,"R$ 12.540,42",2024-05-23,Produto B,86
4698,Fernanda,65,M,RS,Financeiro,"R$ 6.860,15",2021-04-03,Produto D,218
4699,Ricardo,59,M,MG,Financeiro,"R$ 11.667,01",2021-07-27,Produto B,79
4700,Ricardo,43,F,ES,Operações,"R$ 12.500,16",2022-03-04,Produto B,52
4701,Gabriel,55,F,RJ,TI,"R$ 5.547,72",2021-07-12,Produto B,211
4702,Tiago,48,F,RS,Comercial,"R$ 9.048,03",2024-08-10,Produto C,8
4703,Laura,24,M,GO,Financeiro,"R$ 6.971,62",2018-07-31,Produto D,168
4704,Igor,18,M,BA,TI,"R$ 2.943,04",2016-09-13,Produto A,98
4705,Helena,18,F,SC,Financeiro,"R$ 13.334,51",2022-05-19,Produto D,83
4706,Tiago,53,F,BA,Financeiro,"R$ 3.159,60",2017-06-26,Produto B,1
4707,Igor,24,M,PE,RH,"R$ 3.888,34",2022-11-16,Produto C,152
4708,Kaique,56,M,GO,RH,"R$ 4.479,10",2016-09-02,Produto B,66
4709,Bruno,54,M,SC,Marketing,"R$ 7.127,05",2016-05-28,Produto C,219
4710,Natália,31,M,SP,TI,"R$ 6.487,08",2016-11-11,Produto D,200
4711,Tiago,18,M,RS,Marketing,"R$ 10.551,62",2015-03-30,Produto B,171
4712,Fernanda,53,M,MG,Comercial,"R$ 9.816,83",2015-08-18,Produto B,222
4713,Kaique,31,F,PR,TI,"R$ 7.667,51",2022-05-04,Produto A,17
4714,Ricardo,58,F,ES,RH,"R$ 12.702,33",2022-03-08,Produto B,75
4715,Gabriel,61,M,MG,Comercial,"R$ 6.893,79",2020-07-16,Produto C,214
4716,Fernanda,18,F,RS,TI,"R$ 10.432,94",2019-04-10,Produto C,112
4717,Carlos,28,M,BA,Operações,"R$ 4.209,83",2018-10-06,Produto D,98
4718,Igor,57,M,RJ,Financeiro,"R$ 12.655,97",2018-01-01,Produto B,235
4719,Daniela,30,F,GO,Operações,"R$ 8.799,41",2017-04-16,Produto A,210
4720,Otávio,42,F,PE,Financeiro,"R$ 11.438,75",2018-01-07,Produto B,95
4721,Otávio,51,F,BA,Comercial,"R$ 10.045,22",2019-09-08,Produto C,249
4722,Daniela,65,M,GO,RH,"R$ 5.920,22",2021-05-20,Produto D,254
4723,Julia,31,F,PE,Financeiro,"R$ 8.835,61",2022-09-22,Produto D,82
4724,Helena,61,F,GO,TI,"R$ 5.689,96",2023-05-13,Produto A,284
4725,Igor,62,M,ES,RH,"R$ 7.391,20",2024-03-21,Produto C,193
4726,Igor,48,M,MG,RH,"R$ 7.752,32",2017-10-02,Produto B,15
4727,Ana,29,M,RS,RH,"R$ 7.926,34",2023-11-22,Produto B,114
4728,Igor,45,M,RJ,Operações,"R$ 13.710,60",2017-06-04,Produto D,162
4729,Fernanda,61,M,SC,TI,"R$ 14.365,31",2019-11-17,Produto C,249
4730,Bruno,44,M,BA,Financeiro,"R$ 12.129,09",2020-05-25,Produto A,125
4731,Ricardo,64,M,GO,Financeiro,"R$ 7.616,12",2024-03-24,Produto C,231
4732,Paula,43,M,PR,Operações,"R$ 7.730,01",2023-11-03,Produto A,157
4733,Fernanda,48,F,RS,Operações,"R$ 5.229,69",2020-02-03,Produto B,13
4734,Daniela,56,M,BA,Operações,"R$ 4.942,15",2018-03-23,Produto A,213
4735,Marcos,49,M,PE,RH,"R$ 14.182,94",2017-12-19,Produto D,277
4736,Fernanda,21,M,RS,Marketing,"R$ 3.144,04",2017-10-31,Produto A,81
4737,Kaique,21,M,MG,RH,"R$ 7.379,68",2015-11-07,Produto A,235
4738,Tiago,43,M,SC,Operações,"R$ 4.955,63",2017-12-26,Produto A,208
4739,Paula,48,M,SP,RH,"R$ 12.079,30",2024-09-28,Produto D,54
4740,Ana,29,F,SC,Financeiro,"R$ 10.435,04",2024-03-02,Produto C,231
4741,Kaique,33,M,MG,Operações,"R$ 13.720,42",2019-03-17,Produto A,161
4742,Sofia,31,M,RJ,Operações,"R$ 5.496,50",2017-05-07,Produto B,105
4743,Otávio,27,F,RJ,Marketing,"R$ 11.865,05",2018-07-02,Produto B,9
4744,Sofia,57,M,SC,Comercial,"R$ 6.438,84",2017-12-29,Produto D,100
4745,Bruno,38,M,PE,Financeiro,"R$ 5.209,14",2022-07-27,Produto A,114
4746,Igor,37,F,GO,Financeiro,"R$ 11.613,35",2019-08-16,Produto C,246
4747,Carlos,46,F,PR,RH,"R$ 12.551,01",2017-01-07,Produto B,122
4748,Julia,57,M,GO,Financeiro,"R$ 12.100,98",2020-05-23,Produto A,48
4749,Natália,38,F,PR,Marketing,"R$ 9.275,36",2022-05-22,Produto D,160
4750,Eduardo,52,F,MG,RH,"R$ 9.990,07",2017-01-22,Produto B,249
4751,Daniela,41,F,ES,Comercial,"R$ 5.348,69",2019-09-22,Produto C,1
4752,Natália,57,F,GO,Financeiro,"R$ 7.904,37",2022-01-10,Produto B,66
4753,Fernanda,53,F,MG,TI,"R$ 4.001,65",2019-12-19,Produto C,33
4754,Sofia,64,F,GO,Comercial,"R$ 11.123,67",2020-05-13,Produto D,220
4755,Igor,22,F,GO,TI,"R$ 12.556,95",2023-07-06,Produto C,260
4756,Igor,36,M,RS,Comercial,"R$ 13.372,73",2019-04-12,Produto D,118
4757,Gabriel,58,F,ES,TI,"R$ 11.814,80",2018-08-15,Produto D,29
4758,Paula,40,F,SC,Comercial,"R$ 9.815,89",2017-02-06,Produto D,260
4759,Otávio,27,M,BA,RH,"R$ 5.964,08",2017-06-25,Produto B,40
4760,Marcos,23,M,PR,TI,"R$ 5.538,15",2016-07-01,Produto D,197
4761,Helena,59,M,ES,Marketing,"R$ 6.241,27",2016-02-10,Produto B,171
4762,Sofia,53,M,BA,Marketing,"R$ 9.755,08",2020-04-24,Produto D,26
4763,Marcos,58,F,RS,Marketing,"R$ 3.440,66",2024-10-25,Produto B,118
4764,Laura,23,M,RS,Operações,"R$ 11.676,38",2023-11-28,Produto D,101
4765,Ana,30,F,SC,Operações,"R$ 6.392,30",2017-02-18,Produto A,194
4766,Ricardo,24,F,PR,TI,"R$ 8.559,04",2017-05-28,Produto C,209
4767,Tiago,41,M,MG,Marketing,"R$ 7.490,05",2024-11-14,Produto C,178
4768,Carlos,20,M,PR,Marketing,"R$ 7.389,96",2016-11-21,Produto A,178
4769,Laura,45,F,PE,TI,"R$ 3.199,56",2020-02-06,Produto D,74
4770,Julia,48,F,SP,Operações,"R$ 5.506,08",2022-08-30,Produto D,64
4771,Gabriel,41,F,SC,TI,"R$ 7.469,45",2017-02-03,Produto A,280
4772,Carlos,60,F,PR,Financeiro,"R$ 6.485,00",2018-02-17,Produto B,217
4773,Quésia,32,F,SP,Financeiro,"R$ 7.882,27",2016-04-07,Produto C,41
4774,Igor,47,M,RS,Comercial,"R$ 10.160,16",2019-03-06,Produto D,140
4775,Daniela,65,F,BA,Financeiro,"R$ 6.763,56",2016-08-21,Produto D,28
4776,Quésia,24,M,SC,Comercial,"R$ 9.001,41",2015-03-16,Produto A,206
4777,Tiago,26,M,RJ,Financeiro,"R$ 13.206,73",2023-10-21,Produto D,57
4778,Paula,65,F,PR,Operações,"R$ 12.058,31",2017-04-21,Produto C,292
4779,Sofia,29,F,SP,Marketing,"R$ 8.360,25",2016-06-18,Produto D,76
4780,Marcos,22,F,SC,RH,"R$ 9.502,17",2019-03-02,Produto B,64
4781,Eduardo,18,F,RS,Marketing,"R$ 10.005,49",2024-07-15,Produto C,111
4782,Helena,27,M,MG,RH,"R$ 5.462,31",2024-05-14,Produto C,208
4783,Sofia,37,M,RJ,RH,"R$ 14.850,85",2016-05-20,Produto D,140
4784,Igor,18,F,PR,Marketing,"R$ 2.256,16",2020-02-16,Produto C,260
4785,Sofia,53,F,SP,Comercial,"R$ 9.643,98",2024-09-04,Produto D,265
4786,Igor,30,F,ES,TI,"R$ 8.099,11",2020-10-29,Produto A,137
4787,Tiago,37,F,PE,RH,"R$ 3.025,18",2024-12-28,Produto B,184
4788,Bruno,52,M,RJ,TI,"R$ 11.387,89",2023-03-07,Produto B,93
4789,Quésia,20,F,RJ,Operações,"R$ 6.130,41",2018-06-24,Produto D,59
4790,Otávio,47,F,RJ,RH,"R$ 14.597,75",2022-03-13,Produto B,179
4791,Gabriel,33,F,RS,Operações,"R$ 2.954,74",2019-10-19,Produto D,40
4792,Kaique,53,M,SC,Financeiro,"R$ 5.960,97",2018-11-16,Produto D,201
4793,Julia,33,F,RS,Financeiro,"R$ 4.393,72",2022-10-29,Produto C,13
4794,Laura,49,F,SP,RH,"R$ 10.231,68",2017-07-09,Produto A,167
4795,Ricardo,46,M,RJ,Operações,"R$ 12.042,02",2020-10-05,Produto A,163
4796,Laura,65,M,PE,Operações,"R$ 7.733,04",2017-11-15,Produto B,91
4797,Fernanda,24,M,PR,Operações,"R$ 8.026,38",2023-06-10,Produto A,297
4798,Sofia,60,M,GO,Financeiro,"R$ 2.695,72",2018-04-21,Produto C,202
4799,Helena,25,F,GO,Operações,"R$ 2.228,25",2016-11-30,Produto B,203
4800,Marcos,62,F,SP,Operações,"R$ 10.894,77",2017-12-18,Produto D,148
4801,Julia,62,F,SC,Financeiro,"R$ 3.635,14",2018-05-07,Produto B,87
4802,Ana,19,F,BA,Operações,"R$ 14.621,79",2018-05-29,Produto C,117
4803,Igor,30,M,PR,RH,"R$ 8.384,08",2015-02-14,Produto C,176
4804,Natália,60,F,PR,Marketing,"R$ 5.937,19",2023-03-10,Produto B,137
4805,Paula,27,F,RJ,Operações,"R$ 5.698,89",2021-09-25,Produto A,104
4806,Sofia,60,F,RJ,RH,"R$ 5.242,27",2019-02-22,Produto B,253
4807,Bruno,43,F,PE,Operações,"R$ 6.458,93",2022-06-05,Produto C,165
4808,Gabriel,26,M,MG,TI,"R$ 10.429,08",2018-11-05,Produto D,163
4809,Carlos,65,F,SP,Comercial,"R$ 11.024,47",2019-07-19,Produto B,17
4810,Natália,22,F,BA,RH,"R$ 8.799,35",2021-10-13,Produto B,235
4811,Carlos,26,M,ES,Financeiro,"R$ 7.787,27",2022-06-28,Produto C,167
4812,Ricardo,18,M,RJ,Marketing,"R$ 11.197,82",2020-04-20,Produto A,243
4813,Natália,55,F,RJ,TI,"R$ 13.207,34",2017-07-09,Produto C,242
4814,Julia,52,M,SC,Marketing,"R$ 10.931,87",2017-12-08,Produto A,77
4815,Igor,23,F,RS,TI,"R$ 13.592,26",2015-06-13,Produto A,130
4816,Ana,19,M,PR,Operações,"R$ 7.447,75",2020-05-07,Produto A,146
4817,Bruno,52,F,MG,Marketing,"R$ 7.385,54",2020-07-16,Produto D,119
4818,Bruno,33,M,SP,RH,"R$ 8.039,88",2019-04-02,Produto B,296
4819,Fernanda,50,M,SC,TI,"R$ 11.180,77",2015-06-03,Produto C,107
4820,Helena,61,M,PR,TI,"R$ 4.280,48",2024-11-11,Produto B,57
4821,Bruno,42,M,GO,TI,"R$ 4.031,38",2017-04-25,Produto A,43
4822,Paula,57,M,BA,Comercial,"R$ 10.769,14",2021-04-14,Produto C,105
4823,Marcos,41,M,GO,Marketing,"R$ 14.274,11",2019-03-25,Produto A,81
4824,Julia,40,M,SP,RH,"R$ 13.767,58",2016-08-16,Produto A,256
4825,Gabriel,41,M,ES,RH,"R$ 10.602,23",2022-11-21,Produto A,299
4826,Sofia,28,M,PR,Financeiro,"R$ 8.657,86",2022-12-07,Produto C,65
4827,Daniela,58,M,SP,Operações,"R$ 10.712,18",2020-03-03,Produto D,148
4828,Helena,30,F,RJ,Comercial,"R$ 8.205,61",2016-07-16,Produto D,115
4829,Fernanda,23,F,RS,Financeiro,"R$ 12.435,92",2024-05-25,Produto D,97
4830,Natália,31,F,RJ,RH,"R$ 2.080,37",2017-10-04,Produto D,108
4831,Marcos,58,M,RS,RH,"R$ 11.436,46",2017-06-20,Produto A,51
4832,Eduardo,58,M,BA,TI,"R$ 10.503,95",2020-10-12,Produto D,70
4833,Igor,40,M,PE,Marketing,"R$ 11.298,53",2024-01-26,Produto A,90
4834,Sofia,45,M,GO,TI,"R$ 5.826,27",2024-01-15,Produto B,72
4835,Sofia,48,F,SP,Marketing,"R$ 10.574,99",2017-09-03,Produto A,287
4836,Ricardo,23,M,RJ,Operações,"R$ 12.695,58",2021-08-27,Produto D,218
4837,Sofia,55,M,SC,Operações,"R$ 3.010,20",2022-02-08,Produto C,71
4838,Helena,47,F,SC,Comercial,"R$ 2.618,97",2017-06-06,Produto B,209
4839,Marcos,44,M,RJ,TI,"R$ 8.536,87",2019-09-23,Produto C,40
4840,Fernanda,25,F,BA,Operações,"R$ 10.053,05",2023-10-04,Produto C,140
4841,Natália,20,M,SC,TI,"R$ 2.635,21",2018-05-17,Produto D,22
4842,Natália,19,M,RS,TI,"R$ 14.472,36",2019-08-23,Produto D,261
4843,Marcos,27,M,GO,Financeiro,"R$ 14.841,63",2021-02-28,Produto A,81
4844,Julia,54,M,SP,Operações,"R$ 3.033,89",2018-02-09,Produto D,168
4845,Natália,34,M,RS,RH,"R$ 7.360,54",2021-11-22,Produto A,56
4846,Tiago,27,M,RJ,Operações,"R$ 6.445,90",2021-01-01,Produto D,217
4847,Ricardo,56,F,PR,TI,"R$ 13.125,43",2023-10-09,Produto B,156
4848,Otávio,46,M,GO,Marketing,"R$ 14.587,52",2018-01-19,Produto D,111
4849,Natália,45,F,PR,RH,"R$ 3.819,95",2020-02-05,Produto A,53
4850,Ana,23,F,PE,RH,"R$ 6.216,92",2022-12-15,Produto D,241
4851,Ana,59,F,PE,Operações,"R$ 6.971,67",2017-09-16,Produto B,257
4852,Eduardo,61,F,ES,RH,"R$ 7.731,77",2018-05-07,Produto B,54
4853,Daniela,45,F,SC,RH,"R$ 13.539,90",2022-12-22,Produto D,50
4854,Gabriel,63,F,RJ,Financeiro,"R$ 14.454,29",2016-02-20,Produto B,15
4855,Carlos,21,M,SP,Marketing,"R$ 2.713,78",2018-02-22,Produto D,203
4856,Paula,37,M,RS,TI,"R$ 3.710,10",2023-08-01,Produto D,14
4857,Ricardo,44,M,ES,TI,"R$ 12.770,70",2016-02-01,Produto D,16
4858,Fernanda,49,F,SC,Comercial,"R$ 14.368,28",2022-12-04,Produto C,250
4859,Marcos,42,M,RJ,Operações,"R$ 2.070,63",2016-06-27,Produto A,205
4860,Quésia,39,M,BA,TI,"R$ 11.925,69",2016-05-21,Produto A,205
